Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,74601703,G,9.6987,-9.5104,0.3662,1.8633,9.5175,0.1945,3.1031,-1,G,9.7633,7.3277,-1.1524,6.3473,7.4178,0.7756,-0.1560,1,17.4922
165617,75100943,G,6.2039,-4.2666,0.4565,-4.4793,4.2910,-0.9121,3.0350,-1,G,9.6690,7.2740,-2.8211,-5.7104,7.8019,-0.6786,-0.3700,1,11.5534
165617,75587682,G,19.2892,-4.2121,-0.6516,18.8121,4.2622,2.1905,-2.9881,-1,G,9.8244,4.3439,-0.4735,8.7985,4.3697,1.4497,-0.1086,1,9.1636
165617,75660978,G,7.0427,-6.3268,-0.2685,3.0802,6.3325,0.4690,-3.0992,-1,G,5.5857,4.4748,0.8489,-3.2319,4.5546,-0.6605,0.1875,1,12.4774
165617,75947690,G,7.2751,0.1030,-5.5331,-4.7212,5.5340,-0.7736,-1.5522,-1,G,7.3181,-0.3988,6.9408,2.2825,6.9523,0.3227,1.6282,1,14.3159
165617,74570517,G,14.9422,-9.1744,-10.3203,-5.7079,13.8087,-0.4024,-2.2975,-1,T,2.9879,-0.9862,0.3541,-2.7962,1.0479,-1.7080,2.7969,1,6.8270
165617,74697773,G,41.9538,-1.4794,-12.4648,40.0319,12.5523,1.8766,-1.6889,-1,G,10.1005,1.6238,7.5299,-6.5324,7.7030,-0.7697,1.3584,1,39.5356
165617,74704205,G,14.4304,-4.3408,-6.0729,-12.3492,7.4648,-1.2774,-2.1914,1,G,24.7433,9.4061,8.6181,21.2008,12.7572,1.2813,0.7417,-1,37.7372
165617,75167029,G,9.7583,2.3903,-3.7824,8.6715,4.4744,1.4156,-1.0072,-1,G,13.5684,-3.3975,5.1910,12.0665,6.2039,1.4187,2.1503,1,10.5391
165617,75206813,G,10.1623,0.4763,-8.5164,5.5231,8.5297,0.6091,-1.5149,-1,G,19.7754,2.7508,-13.9871,13.7059,14.2550,0.8539,-1.3766,1,3.1132
165617,75281957,G,9.6365,1.6516,-5.4313,7.7862,5.6769,1.1213,-1.2756,1,G,7.0263,-1.6449,4.4418,5.1887,4.7366,0.9473,1.9255,-1,10.4079
165617,75330864,G,12.5078,-2.8694,5.6592,-10.7784,6.3451,-1.3002,2.0400,1,G,13.5187,3.0863,-7.8146,-10.5901,8.4019,-1.0541,-1.1947,-1,14.6994
165617,75386136,G,14.5274,6.5173,-6.2037,11.4050,8.9978,1.0585,-0.7608,1,G,17.1620,7.9890,-6.6271,13.6668,10.3799,1.0886,-0.6925,-1,0.7514
165617,75393376,G,6.0112,3.3614,2.8883,4.0598,4.4318,0.8208,0.7098,-1,G,7.7557,-5.0416,-3.0126,5.0642,5.8731,0.7806,-2.6030,1,10.1706
165617,74431562,G,26.4160,-12.8350,-5.8874,-22.3247,14.1209,-1.2389,-2.7115,1,G,38.5893,13.6568,10.2920,-34.5932,17.1007,-1.4538,0.6458,-1,31.0799
165617,74452546,G,12.0723,-3.7322,2.5104,-11.2026,4.4979,-1.6437,2.5495,-1,G,10.4401,3.3546,-3.4202,-9.2754,4.7908,-1.4147,-0.7951,1,9.3000
165617,74496866,G,6.2237,-0.5092,4.2098,-4.5542,4.2405,-0.9327,1.6912,-1,G,5.7566,-0.5308,-5.4727,1.7016,5.4984,0.3047,-1.6675,1,11.5201
165617,74635178,G,18.2409,7.5432,1.8800,16.5011,7.5393,1.4969,0.2448,1,G,4.1406,-3.9333,-1.2788,0.1643,4.1359,0.0397,-2.8273,-1,14.4845
165617,74642386,G,31.2704,0.1273,-8.0575,30.2140,8.0585,2.0320,-1.5550,1,G,15.8815,-1.1541,-7.7075,13.8374,7.7934,1.3385,-1.7194,-1,5.7607
165617,74751994,G,44.2247,8.0926,7.9203,42.7504,11.3235,2.0387,0.7746,-1,G,17.1959,-2.8559,-3.2371,16.6449,4.3168,2.0591,-2.2937,1,13.9764
165617,74783970,G,21.4339,5.1097,3.8105,20.4639,6.3741,1.8830,0.6408,-1,G,5.1374,-3.4169,-3.6961,1.0220,5.0336,0.2017,-2.3170,1,15.5406
165617,74969122,G,59.9226,-46.1516,29.4115,-24.4070,54.7266,-0.4324,2.5742,1,G,52.4465,30.1097,-16.3989,-39.6876,34.2859,-0.9885,-0.4987,-1,89.9557
165617,75075850,G,14.9005,-3.9472,7.7837,12.0767,8.7273,1.1285,2.0401,-1,G,5.4707,-4.5512,0.2216,-3.0255,4.5566,-0.6229,3.0930,1,14.0268
165617,75215378,G,9.1080,-4.4926,-6.6885,4.2456,8.0573,0.5052,-2.1623,-1,G,11.1368,-5.2616,-8.2922,5.2510,9.8206,0.5120,-2.1362,1,0.3202
165617,75244714,G,6.3414,4.7027,-2.5277,-3.4201,5.3390,-0.6033,-0.4932,1,G,7.2708,-5.4635,1.0653,-4.6763,5.5508,-0.7635,2.9491,-1,10.8177
165617,75392933,G,5.1752,-2.7256,-4.0764,-1.6507,4.9037,-0.3306,-2.1602,-1,G,6.8739,4.2175,2.8690,4.6066,5.1008,0.8112,0.5973,1,11.5221
165617,75447381,G,17.6190,5.7625,0.7634,16.6321,5.8129,1.7736,0.1317,1,G,8.9726,-4.5331,-0.1193,7.7417,4.5347,1.3045,-3.1153,-1,10.5406
165617,75548869,G,15.0038,2.5335,-6.3023,-13.3778,6.7925,-1.4299,-1.1886,1,G,19.2025,-4.0352,17.8477,-5.8224,18.2982,-0.3131,1.7932,-1,25.8044
165617,75783677,G,19.1211,4.1248,-4.6075,18.0931,6.1841,1.7947,-0.8406,1,G,4.6465,-2.1623,3.9568,-1.1168,4.5091,-0.2452,2.0709,-1,16.5054
165617,75881501,G,13.3713,-0.2701,-7.2267,-11.2464,7.2318,-1.2250,-1.6081,-1,G,17.5352,10.7085,3.5351,-13.4277,11.2769,-1.0100,0.3189,1,14.9603
165617,74593061,G,16.0592,5.5346,-1.9218,-14.9519,5.8588,-1.6664,-0.3342,-1,G,22.2287,-4.3619,0.3029,21.7942,4.3724,2.3094,3.0723,1,37.6185
165617,74834701,G,5.5286,5.2018,-1.0133,-1.5712,5.2996,-0.2923,-0.1924,1,G,17.4505,-14.8239,1.3459,-9.1077,14.8849,-0.5790,3.0511,-1,17.9250
165617,74889301,G,9.9959,-9.3891,3.4129,-0.3222,9.9902,-0.0322,2.7929,-1,G,11.4711,7.6847,-3.6752,-7.6820,8.5184,-0.8102,-0.4461,1,19.8443
165617,74949533,G,10.1639,3.0601,3.5119,-9.0330,4.6580,-1.4161,0.8540,1,G,4.0132,-1.9435,-3.1497,-1.5481,3.7010,-0.4070,-2.1237,-1,9.3622
165617,75023853,G,11.2630,5.6561,-1.6178,-9.6039,5.8830,-1.2661,-0.2786,-1,G,13.8925,-12.4484,5.2914,-3.1672,13.5263,-0.2321,2.7397,1,20.2502
165617,75022229,G,19.2310,5.6384,6.9294,17.0297,8.9336,1.4009,0.8878,-1,G,7.1654,-5.0421,-4.8565,-1.5241,7.0006,-0.2160,-2.3750,1,21.2531
165617,75138253,G,97.1011,-23.6144,6.6660,-93.9497,24.5372,-2.0524,2.8665,-1,G,30.5992,-11.6134,-25.9848,11.2347,28.4619,0.3851,-1.9911,1,88.6081
165617,75261701,G,13.5297,-0.4974,-5.5192,-12.3423,5.5416,-1.5409,-1.6607,-1,G,4.6689,0.6018,4.3208,-1.6602,4.3625,-0.3719,1.4324,1,11.5616
165617,75819664,G,33.1851,8.5643,-0.0570,-32.0608,8.5645,-2.0305,-0.0067,1,G,11.4305,-9.2368,-2.8875,6.0819,9.6776,0.5931,-2.8386,-1,36.1460
165617,75904120,G,17.8519,-4.0454,3.1588,-17.0979,5.1326,-1.9183,2.4787,1,G,5.0903,3.3589,-3.8184,-0.1943,5.0855,-0.0382,-0.8493,-1,15.0474
165617,74551473,G,13.3641,-5.0427,-0.8557,-12.3461,5.1148,-1.6147,-2.9735,-1,G,7.3566,6.4193,0.3922,3.5702,6.4313,0.5300,0.0610,1,18.7141
165617,74721145,G,21.1138,-0.9492,5.1217,20.4609,5.2089,2.0771,1.7541,1,G,11.4874,1.7802,-6.3455,9.4082,6.5905,1.1539,-1.2973,-1,12.9802
165617,74750601,G,13.7715,-4.6777,-3.2831,12.5293,5.7149,1.5265,-2.5296,1,G,11.5381,7.0596,3.1412,8.5680,7.7269,0.9563,0.4186,-1,13.7762
165617,75192945,G,11.8493,10.1825,1.1071,-5.9569,10.2425,-0.5530,0.1083,-1,G,12.2672,-10.5602,1.3187,-6.1006,10.6422,-0.5457,3.0174,1,20.7412
165617,75347644,G,16.0386,3.2001,2.9522,-15.4360,4.3538,-1.9781,0.7451,-1,G,4.9246,-3.4950,-2.2597,-2.6304,4.1619,-0.5961,-2.5676,1,10.6063
165617,75881060,G,9.8049,8.7831,4.2345,-1.0253,9.7506,-0.1050,0.4492,-1,G,6.7863,-5.9414,-1.6769,2.8161,6.1735,0.4417,-2.8665,1,16.0451
165617,75887636,G,152.9720,7.4657,-30.7098,-149.6710,31.6042,-2.2593,-1.3323,-1,G,33.5835,-9.2878,28.7457,-14.6719,30.2089,-0.4684,1.8833,1,88.2438
165617,75903324,G,9.8737,-1.0811,-7.5537,-6.2652,7.6306,-0.7490,-1.7129,1,G,5.5201,0.0246,5.1024,2.1038,5.1024,0.4014,1.5660,-1,14.5783
165617,75930604,G,19.2518,2.3372,3.2153,-18.8367,3.9750,-2.2599,0.9422,-1,G,9.2881,-4.0903,-5.6449,6.1369,6.9711,0.7942,-2.1978,1,25.3824
165617,74437584,G,28.6129,-1.5124,-6.5235,-27.8181,6.6965,-2.1314,-1.7986,-1,G,10.3781,1.9802,4.8172,-8.9759,5.2083,-1.3126,1.1808,1,12.7817
165617,74865680,G,36.1150,-2.8650,-14.0917,-33.1285,14.3800,-1.5718,-1.7714,1,G,10.8923,-0.8233,9.8937,4.4798,9.9278,0.4372,1.6538,-1,36.8472
165617,74956552,G,20.6554,5.2776,3.4156,-19.6752,6.2864,-1.8587,0.5744,-1,G,15.8991,-2.7725,-3.2967,-15.3041,4.3076,-1.9801,-2.2700,1,10.3145
165617,75143536,G,20.5230,9.5041,1.9750,18.0819,9.7072,1.3805,0.2049,1,G,29.1197,-21.2005,14.5662,-13.6495,25.7223,-0.5085,2.5396,-1,45.1036
165617,75233960,G,9.4061,8.5560,0.9405,-3.7913,8.6076,-0.4273,0.1095,-1,G,15.6139,-7.0264,11.4909,7.8976,13.4689,0.5571,2.1196,1,21.2665
165617,75482563,G,10.2320,-4.9317,-4.3203,7.8547,6.5564,1.0147,-2.4222,1,G,20.6320,-13.0218,8.6650,13.4543,15.6413,0.7790,2.5545,-1,12.5423
165617,75559659,G,10.8284,0.7380,-4.2338,-9.9385,4.2976,-1.5753,-1.3982,1,G,15.1353,0.0998,4.7979,14.3540,4.7989,1.8156,1.5500,-1,25.5655
165617,75678475,G,15.8799,15.0618,-1.6658,-4.7464,15.1536,-0.3083,-0.1102,1,G,11.9338,11.9084,-0.7670,-0.0851,11.9330,-0.0071,-0.0643,-1,4.1174
165617,74536954,G,23.0849,-5.1351,-2.0064,22.4166,5.5132,2.1106,-2.7691,1,G,8.2458,5.5790,1.8409,-5.7851,5.8749,-0.8705,0.3187,-1,26.5476
165617,74582674,G,4.5523,2.1385,3.9901,0.4675,4.5270,0.1031,1.0788,-1,G,4.9470,-1.9290,-3.8216,2.4770,4.2809,0.5504,-2.0383,1,9.0274
165617,74428554,G,21.8279,-6.2214,11.0845,17.7447,12.7111,1.1357,2.0823,-1,G,36.6513,-10.6874,15.0692,31.6544,18.4743,1.3076,2.1877,1,3.1010
165617,74783010,G,14.1327,-3.6138,-2.4379,-13.4432,4.3592,-1.8446,-2.5481,1,G,6.3200,3.4240,3.0213,-4.3679,4.5664,-0.8503,0.7230,-1,10.0349
165617,74700210,G,36.8485,-15.8506,2.3667,33.1807,16.0263,1.4747,2.9934,-1,G,10.2783,-4.1326,6.1563,7.1171,7.4147,0.8527,2.1620,1,11.1825
165617,75287554,G,10.4060,1.7893,-9.1317,4.6567,9.3053,0.4816,-1.3773,-1,G,22.6741,5.2619,-19.0228,11.1601,19.7371,0.5390,-1.3009,1,1.3141
165617,75558085,G,8.6763,-3.2842,-3.1373,-7.3918,4.5418,-1.2635,-2.3791,1,G,12.2788,5.9948,9.2329,5.4382,11.0084,0.4758,0.9949,-1,19.7686
165617,75798725,G,19.7876,3.7371,9.2842,17.0697,10.0081,1.3036,1.1881,-1,G,14.0981,0.2555,-14.0875,0.4711,14.0898,0.0334,-1.5527,1,28.3116
165617,75851477,G,4.3881,0.7489,-4.3216,0.0847,4.3860,0.0193,-1.3992,1,G,21.7953,-6.9822,13.8770,-15.2873,15.5345,-0.8701,2.0370,-1,18.0081
165617,74499185,G,8.2173,2.6715,-3.0433,7.1494,4.0495,1.3336,-0.8504,-1,G,10.5953,-6.4342,5.3192,-6.5237,8.3482,-0.7181,2.4508,1,18.2808
165617,74633433,G,9.6095,1.2836,3.9999,-8.6420,4.2008,-1.4689,1.2603,-1,T,4.6557,-2.2714,-4.0044,0.6856,4.6037,0.1484,-2.0868,1,11.7989
165617,74763345,G,6.6059,-4.7373,2.1618,-4.0635,5.2072,-0.7173,2.7135,-1,G,5.0502,3.5530,-2.3339,-2.7245,4.2510,-0.6036,-0.5812,1,9.3998
165617,75078433,G,9.4149,4.4592,-3.1861,-7.6546,5.4805,-1.1361,-0.6204,1,G,8.9854,-6.1402,2.8428,-5.9113,6.7663,-0.7891,2.7080,-1,12.3124
165617,75098377,G,40.7234,11.3477,-3.7900,38.9262,11.9639,1.8957,-0.3223,-1,G,24.9913,-9.8759,6.5549,22.0013,11.8532,1.3774,2.5556,1,24.4224
165617,75120873,G,8.7183,0.1229,-8.6798,0.8023,8.6806,0.0923,-1.5566,1,G,16.7628,-1.7075,-16.6723,-0.3129,16.7595,-0.0187,-1.6729,-1,1.9507
165617,75193169,G,19.4923,2.7612,-5.5769,-18.4719,6.2230,-1.8084,-1.1111,1,G,14.9334,1.5525,-6.1254,-13.5302,6.3190,-1.5050,-1.3226,-1,2.3333
165617,75339316,G,8.6913,4.6843,3.5506,6.4015,5.8779,0.9430,0.6486,1,G,13.0156,-5.0896,-5.6029,10.5877,7.5694,1.1373,-2.3082,-1,13.3486
165617,75541644,G,26.9729,3.2761,3.8300,-26.4976,5.0400,-2.3617,0.8632,-1,G,10.6641,-8.2837,-6.6929,-0.5450,10.6497,-0.0512,-2.4620,1,25.5337
165617,75726964,G,9.3997,-0.4900,4.6209,-8.1701,4.6468,-1.3300,1.6764,1,G,9.9716,-1.0778,-6.9097,-7.1075,6.9932,-0.8929,-1.7255,-1,11.5822
165617,75789252,G,14.2093,0.0876,-13.7322,3.6486,13.7325,0.2627,-1.5644,1,G,5.1830,1.2756,4.9879,0.5877,5.1485,0.1139,1.3204,-1,16.7270
165617,75839572,G,6.1203,1.7316,3.9543,4.3372,4.3168,0.8847,1.1581,-1,G,5.2778,4.3704,0.9481,-2.8009,4.4721,-0.5913,0.2136,1,8.1417
165617,75833588,G,181.8770,44.1427,-14.9498,175.8040,46.6055,2.0379,-0.3265,1,G,170.0210,-34.6301,12.3248,166.0000,36.7579,2.2128,2.7997,-1,83.0943
165617,74514347,G,11.3446,-8.6445,-7.2738,1.0270,11.2975,0.0908,-2.4421,1,G,9.8489,4.7054,5.0695,7.0106,6.9167,0.8909,0.8226,-1,19.0836
165617,74583987,G,14.8994,-10.4052,-9.2122,-5.3709,13.8972,-0.3774,-2.4169,-1,G,10.9179,5.9254,8.7758,-2.6578,10.5889,-0.2484,0.9769,1,24.1208
165617,74832715,G,8.0972,4.6127,-1.8389,6.3949,4.9657,1.0710,-0.3793,-1,T,3.5131,-0.5305,0.6880,3.4024,0.8688,2.0742,2.2276,1,4.5633
165617,74981507,G,30.5862,15.5218,5.1293,-25.8509,16.3474,-1.2391,0.3192,1,G,12.4868,7.7640,1.0425,-9.7233,7.8337,-1.0421,0.1335,-1,3.0727
165617,75023099,G,11.4103,-0.2236,5.2502,-10.1276,5.2550,-1.4106,1.6134,-1,G,9.0198,-0.0458,-6.5929,-6.1543,6.5931,-0.8335,-1.5777,1,12.2641
165617,75118067,G,5.8383,-2.3565,5.2759,0.8286,5.7782,0.1429,1.9909,-1,G,6.1333,3.6278,-2.2818,4.3861,4.2858,0.8978,-0.5615,1,10.2735
165617,75321094,G,8.0324,-3.0697,-4.0416,-6.2251,5.0752,-1.0329,-2.2204,-1,G,16.1635,2.0725,3.5016,-15.6426,4.0690,-2.0563,1.0364,1,10.2938
165617,75655550,G,8.5534,-1.1644,-7.7376,3.4531,7.8247,0.4281,-1.7202,1,G,15.5005,9.9500,-9.4852,7.1612,13.7467,0.4999,-0.7615,-1,9.5977
165617,75659270,G,28.4549,-8.8021,1.0590,-27.0383,8.8656,-1.8341,3.0219,-1,G,11.3934,7.3942,-1.2238,-8.5806,7.4948,-0.9802,-0.1640,1,17.8092
165617,75915190,G,9.3447,-1.8557,-1.4696,-9.0393,2.3672,-2.0497,-2.4718,-1,G,10.3389,0.0458,2.0633,10.1302,2.0638,2.2943,1.5486,1,19.5608
165617,74460955,G,29.7195,9.2296,-8.1053,-27.0621,12.2833,-1.5310,-0.7206,-1,G,24.0993,22.0861,3.2651,-9.0724,22.3261,-0.3959,0.1468,1,24.2211
165617,74579483,G,20.9848,6.9497,3.4307,-19.5009,7.7503,-1.6532,0.4586,1,G,20.1738,-4.1709,-2.1076,-19.6248,4.6732,-2.1420,-2.6737,-1,12.3993
165617,75235219,G,6.9028,-5.3696,-3.6496,-2.3421,6.4925,-0.3533,-2.5446,-1,G,15.6450,12.3367,6.4126,-7.1723,13.9038,-0.4953,0.4794,1,19.0186
165617,75564206,G,13.6852,8.3799,2.7600,-10.4611,8.8227,-1.0068,0.3182,-1,G,6.1468,-5.9396,-1.4449,0.6364,6.1128,0.1039,-2.9030,1,17.0029
165617,75612982,G,7.5544,1.2913,-5.3588,-5.1646,5.5122,-0.8361,-1.3343,-1,T,3.8416,-0.9896,-3.4548,-1.3534,3.5938,-0.3682,-1.8498,1,3.1004
165617,74699036,G,9.3871,4.4896,-0.3745,8.2347,4.5052,1.3639,-0.0832,1,G,12.6200,-9.2436,2.7359,8.1439,9.6400,0.7673,2.8538,-1,13.7068
165617,74993724,G,15.7639,1.4049,-8.8300,12.9826,8.9410,1.1679,-1.4130,-1,G,50.0757,7.6386,-28.0143,40.7973,29.0370,1.1409,-1.3046,1,1.8162
165617,75191572,G,6.1783,-2.6347,3.7339,4.1565,4.5699,0.8159,2.1853,-1,G,17.7691,6.0499,-16.7029,-0.3783,17.7648,-0.0213,-1.2233,1,19.4768
165617,75283124,G,9.3189,2.2351,0.8749,9.0038,2.4002,2.0325,0.3731,-1,T,3.6816,-1.8919,-3.1559,0.0640,3.6795,0.0174,-2.1108,1,9.0258
165617,75472447,G,18.5023,9.2033,-3.5493,-15.6532,9.8640,-1.2420,-0.3681,-1,G,24.7911,-21.9170,0.6991,11.5647,21.9282,0.5056,3.1097,1,41.0833
165617,75514063,G,12.4548,5.6813,-1.0526,-11.0330,5.7780,-1.4024,-0.1832,-1,G,6.2704,-3.8679,1.1439,-4.7998,4.0335,-1.0095,2.8540,1,9.8317
165617,75590271,G,12.3948,-1.0531,7.4452,9.8529,7.5194,1.0847,1.7113,-1,G,15.3094,-1.6216,-14.9696,2.7655,15.0572,0.1826,-1.6787,1,23.3352
165617,75842943,G,7.3056,1.4011,-3.8773,6.0302,4.1227,1.1739,-1.2240,1,G,7.3363,-2.8196,4.6801,-4.8945,5.4638,-0.8057,2.1130,-1,14.5065
165617,74658204,G,22.2856,-17.4015,-5.6197,-12.7376,18.2864,-0.6498,-2.8292,1,G,18.2204,15.3765,9.6669,1.4448,18.1627,0.0795,0.5612,-1,38.6359
165617,74760204,G,24.6376,9.9836,19.1426,-11.8697,21.5896,-0.5253,1.0901,1,G,11.0213,3.3785,7.8272,-6.9841,8.5252,-0.7476,1.1633,-1,3.1896
165617,75017052,G,22.5057,5.6296,-9.9497,19.3857,11.4319,1.2987,-1.0559,1,G,30.5709,4.9468,-13.6360,26.9102,14.5055,1.3769,-1.2228,-1,2.3811
165617,75204668,G,10.7051,-8.4664,-2.2374,-6.1564,8.7571,-0.6551,-2.8832,1,G,55.1896,-45.0429,-16.6152,-27.2205,48.0096,-0.5403,-2.7882,-1,3.0701
165617,75235500,G,4.2810,-0.6129,-3.4210,2.4974,3.2134,0.6665,-1.7479,1,G,7.8376,4.5706,-6.3255,-0.7174,7.8040,-0.0918,-0.9451,-1,5.7476
165617,75327463,G,27.0762,12.9445,0.2156,23.7803,12.9463,1.3682,0.0167,1,G,16.7477,-16.4415,0.0336,3.1856,16.4416,0.1926,3.1395,-1,34.3669
165617,75675215,G,4.8125,-1.7744,-3.7100,-2.4973,4.1124,-0.5750,-2.0169,-1,G,5.7441,1.3658,4.0499,3.8362,4.2740,0.8071,1.2455,1,10.4578
165617,75437407,G,20.4177,-3.5167,-19.3049,5.6414,19.6226,0.2837,-1.7510,-1,G,11.9405,6.1103,-8.6488,5.5161,10.5895,0.4998,-0.9557,1,11.5944
165617,75779415,G,50.2440,37.8072,-12.2044,-30.7590,39.7283,-0.7124,-0.3122,1,G,49.2396,-47.6064,8.2338,-9.5061,48.3132,-0.1955,2.9703,-1,90.3544
165617,74494359,G,6.2705,2.4464,-3.9377,4.2210,4.6357,0.8167,-1.0149,-1,G,8.8804,-3.7653,7.4602,-3.0029,8.3566,-0.3520,2.0382,1,14.6259
165617,74521647,G,9.0035,-1.8094,4.7784,7.4124,5.1095,1.1671,1.9328,1,G,12.3449,2.1040,-4.9824,11.0966,5.4084,1.4665,-1.1712,-1,10.6321
165617,74569063,G,9.0460,-7.4435,-4.8119,1.8053,8.8634,0.2023,-2.5677,1,G,10.4341,-9.0034,-4.1558,3.2445,9.9163,0.3216,-2.7092,-1,1.7472
165617,74622951,G,83.7465,18.7778,-9.7347,-81.0314,21.1512,-2.0529,-0.4783,-1,G,46.0581,-28.1296,-1.7329,-36.4288,28.1829,-1.0739,-3.0801,1,53.2293
165617,74809967,G,19.3568,-5.4907,-6.6760,-17.3193,8.6439,-1.4453,-2.2591,1,G,13.8330,4.2073,5.3433,12.0453,6.8009,1.3363,0.9038,-1,32.7158
165617,74853071,G,17.0524,5.8540,-3.4385,15.6423,6.7891,1.5719,-0.5311,-1,G,7.8394,-4.4286,2.3386,6.0302,5.0081,1.0186,2.6557,1,12.1105
165617,74913111,G,10.3564,-4.6568,-1.0544,9.1894,4.7747,1.4094,-2.9189,1,G,7.2031,5.0369,2.6288,4.4263,5.6816,0.7162,0.4810,-1,10.9692
165617,75435730,G,6.5475,-2.1751,1.2414,6.0487,2.5044,1.6153,2.6230,1,G,7.1352,-0.4783,-6.0674,-3.7226,6.0400,-0.5785,-1.6494,-1,12.3075
165617,75638834,G,10.5776,5.7756,-2.9100,-8.3695,6.4672,-1.0749,-0.4667,-1,G,10.7359,-5.7546,1.8866,-8.8642,6.0559,-1.1745,2.8248,1,12.4986
165617,75679474,G,4.4366,-2.5382,-3.6324,0.1891,4.4313,0.0427,-2.1807,1,G,4.6274,2.9446,3.2502,-1.4721,4.3857,-0.3297,0.8347,-1,8.9553
165617,75701458,G,24.3636,1.6540,-14.1082,-19.7938,14.2048,-1.1342,-1.4541,1,G,6.3472,0.7549,5.5611,2.9631,5.6121,0.5061,1.4359,-1,24.1044
165617,75695570,G,8.3939,3.2073,-2.6455,-7.2912,4.1576,-1.3277,-0.6897,1,G,23.1798,-8.0756,6.1984,20.8245,10.1801,1.4638,2.4870,-1,27.8825
165617,75818794,G,10.4038,-2.1024,-3.5941,9.5337,4.1638,1.5661,-2.1001,-1,G,5.0912,2.0380,4.0179,2.3689,4.5052,0.5042,1.1014,1,9.9116
165617,75886010,G,9.0350,3.9228,-1.1168,8.0613,4.0786,1.4331,-0.2774,1,G,4.5998,-4.2067,1.2815,-1.3447,4.3976,-0.3012,2.8459,-1,11.8612
165617,74786872,G,11.7861,4.8625,7.4046,-7.7737,8.8584,-0.7921,0.9897,-1,G,14.6262,5.4894,8.8191,-10.2960,10.3879,-0.8751,1.0140,1,0.8568
165617,75098104,G,41.8051,-41.0848,-4.1562,-6.5130,41.2945,-0.1571,-3.0408,1,G,51.3393,43.4776,-1.8589,27.2389,43.5174,0.5909,-0.0427,-1,90.5782
165617,75147032,G,6.4585,2.6483,3.0719,5.0250,4.0559,1.0407,0.8593,-1,G,8.8934,-4.3612,-3.6692,6.8263,5.6994,1.0145,-2.4421,1,9.5884
165617,75348467,G,14.0314,-2.0507,12.6073,5.8069,12.7730,0.4403,1.7320,1,G,6.4943,-0.8009,6.0122,2.3188,6.0653,0.3736,1.7032,-1,0.6788
165617,75423291,G,12.3851,-3.6614,-11.8184,0.5461,12.3726,0.0441,-1.8712,-1,G,8.6941,1.1126,6.3695,5.8109,6.4660,0.8079,1.3979,1,19.1763
165617,75498987,G,5.1076,-2.1128,-4.0885,-2.2129,4.6022,-0.4640,-2.0478,-1,G,9.1024,5.8825,6.7464,1.6506,8.9509,0.1834,0.8537,1,13.4288
165617,75648299,G,5.3505,-4.7888,-1.8991,-1.4413,5.1516,-0.2763,-2.7640,1,G,4.0114,3.0130,-2.6370,0.2183,4.0040,0.0545,-0.7189,-1,7.9005
165617,75672155,G,11.2454,-3.0899,3.2311,-10.3179,4.4708,-1.5734,2.3339,1,G,11.9526,7.3924,-5.8117,7.3777,9.4034,0.7206,-0.6663,-1,22.4573
165617,75682819,G,22.6067,5.0267,-0.3155,22.0383,5.0366,2.1820,-0.0627,1,G,17.8797,2.7987,2.0567,17.5388,3.4732,2.3222,0.6338,-1,2.9217
165617,75686747,G,10.4334,-3.5335,2.2637,-9.5517,4.1964,-1.5607,2.5718,-1,G,14.9759,5.8853,-2.1520,-13.6014,6.2665,-1.5174,-0.3506,1,10.1992
165617,75780123,G,6.1303,-0.0619,-5.3983,-2.9024,5.3987,-0.5146,-1.5823,1,G,5.0788,-1.1163,4.0304,-2.8796,4.1822,-0.6433,1.8410,-1,9.4315
165617,75805699,G,27.2847,-8.6351,0.1209,25.8817,8.6360,1.8175,3.1276,1,G,21.2012,14.6984,-9.8172,11.7073,17.6754,0.6215,-0.5889,-1,28.4107
165617,75891163,G,11.6778,10.7636,2.2556,-3.9266,10.9974,-0.3499,0.2066,1,G,11.1458,9.0065,3.4698,-5.5732,9.6517,-0.5494,0.3677,-1,2.6523
165617,75916179,G,15.3630,10.5655,0.1106,-11.1521,10.5660,-0.9201,0.0105,-1,G,15.3135,-8.8728,3.1944,-12.0648,9.4303,-1.0658,2.7960,1,19.7036
165617,74524542,G,27.8941,-13.0058,-0.7621,24.6645,13.0281,1.3948,-3.0831,-1,T,49.1230,-17.4142,-7.0249,45.3923,18.7777,1.6161,-2.7582,1,6.1379
165617,74563318,G,36.5178,15.1088,5.1768,32.8400,15.9711,1.4685,0.3301,1,G,9.5451,-5.3594,-3.4432,7.1077,6.3701,0.9609,-2.5705,-1,20.6862
165617,74868366,G,41.0475,6.9734,5.0814,40.1303,8.6284,2.2416,0.6297,1,G,15.4185,-4.2081,-6.6782,13.2443,7.8934,1.2896,-2.1331,-1,18.1485
165617,74887086,G,15.8932,-3.4971,2.0118,-15.3722,4.0346,-2.0476,2.6195,-1,G,9.6920,6.8632,-6.8082,0.6858,9.6671,0.0709,-0.7814,1,20.1141
165617,74949022,G,22.4059,1.3759,7.2096,-21.1694,7.3397,-1.7812,1.3822,-1,T,4.7813,-0.5663,0.7255,-4.6907,0.9204,-2.3312,2.2335,1,2.6037
