Run,Event,type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
165617,74969122,G,59.9226,-46.1516,29.4115,-24.407,54.7266,-0.4324,2.5742,1,G,52.4465,30.1097,-16.3989,-39.6876,34.2859,-0.9885,-0.4987,-1,89.9557
165617,75138253,G,97.1011,-23.6144,6.666,-93.9497,24.5372,-2.0524,2.8665,-1,G,30.5992,-11.6134,-25.9848,11.2347,28.4619,0.3851,-1.9911,1,88.6081
165617,75887636,G,152.972,7.4657,-30.7098,-149.671,31.6042,-2.2593,-1.3323,-1,G,33.5835,-9.2878,28.7457,-14.6719,30.2089,-0.4684,1.8833,1,88.2438
165617,75833588,G,181.877,44.1427,-14.9498,175.804,46.6055,2.0379,-0.3265,1,G,170.021,-34.6301,12.3248,166.0,36.7579,2.2128,2.7997,-1,83.0943
165617,75779415,G,50.244,37.8072,-12.2044,-30.759,39.7283,-0.7124,-0.3122,1,G,49.2396,-47.6064,8.2338,-9.5061,48.3132,-0.1955,2.9703,-1,90.3544
165617,75098104,G,41.8051,-41.0848,-4.1562,-6.513,41.2945,-0.1571,-3.0408,1,G,51.3393,43.4776,-1.8589,27.2389,43.5174,0.5909,-0.0427,-1,90.5782
165617,77255513,G,41.2853,-24.8545,-29.8605,13.9667,38.8509,0.3522,-2.265,-1,G,41.2616,24.2118,31.6829,10.6063,39.875,0.2629,0.9183,1,78.7808
165617,76042048,G,65.8067,42.8333,-10.558,-48.8298,44.1153,-0.955,-0.2417,-1,G,90.129,-46.8052,14.5669,-75.6327,49.0196,-1.2183,2.8399,1,93.7719
165617,77076988,G,53.2607,-5.5119,37.5565,-37.3607,37.9588,-0.8702,1.7165,1,G,42.7894,-11.0989,-36.2872,19.7732,37.9466,0.5,-1.8676,-1,92.945
165617,77459740,G,94.7912,-15.0862,49.4345,-79.4607,51.6852,-1.2153,1.867,-1,G,64.6784,24.7125,-33.5554,-49.4632,41.6734,-1.0076,-0.936,1,92.002
165617,76405662,G,51.9214,-2.5071,-42.0474,-30.357,42.1221,-0.6695,-1.6303,-1,G,69.9022,9.9183,44.394,-53.0764,45.4884,-0.9946,1.351,1,88.4274
165617,76583723,G,45.6237,-1.7801,-35.2581,28.9,35.303,0.7471,-1.6212,1,G,41.1406,7.1553,32.1415,-24.663,32.9283,-0.6923,1.3518,-1,86.4378
165617,76179155,G,162.538,23.2432,-39.1325,-156.036,45.5148,-1.9458,-1.0348,1,G,121.412,-20.4155,36.9534,-113.835,42.2178,-1.7178,2.0755,-1,88.2308
165617,75954345,G,45.1733,11.7891,-31.2908,30.373,33.438,0.8151,-1.2105,-1,G,45.6702,-13.0934,36.9828,-23.3794,39.2322,-0.5653,1.9111,1,90.3855
165617,77629816,G,179.058,9.6525,-42.7531,173.611,43.8292,2.0852,-1.3487,-1,G,25.2964,-11.1414,21.043,8.5415,23.8105,0.3515,2.0577,1,90.0424
165617,78897689,G,48.4662,-30.2956,-26.9427,26.5561,40.543,0.6154,-2.4147,1,G,61.149,55.2413,7.5105,25.1233,55.7496,0.4366,0.1351,-1,91.3501
165617,78700766,G,76.5641,32.5534,-21.4829,-65.8848,39.0031,-1.2953,-0.5833,-1,G,44.5368,-39.835,-19.9148,-0.296,44.5357,-0.0066,-2.678,1,92.297
165617,78348203,G,47.4651,-11.7272,23.3448,-39.6285,26.1248,-1.2041,2.0363,1,G,49.8782,37.7018,-20.7823,25.1893,43.0503,0.556,-0.5038,-1,92.6606
165617,78814907,G,52.3586,4.1826,26.1486,-45.1682,26.481,-1.3037,1.4122,-1,G,40.9463,-3.0982,-24.7592,32.4649,24.9523,1.0791,-1.6953,1,92.4192
165617,78974110,G,101.03,10.5102,40.2279,92.0779,41.5782,1.5357,1.3152,1,G,43.9774,-10.5917,-37.4517,20.474,38.9206,0.5044,-1.8464,-1,91.3868
165617,80578768,G,76.7571,-23.526,-25.4336,68.4931,34.646,1.4333,-2.3173,-1,G,81.3113,40.7351,31.1326,63.1105,51.2697,1.0356,0.6526,1,85.6592
165617,80456027,G,75.346,-16.2572,35.2965,64.5513,38.8605,1.2809,2.0024,1,G,116.638,7.9287,-50.0731,105.044,50.6969,1.4754,-1.4138,-1,88.3606
165617,79285182,G,110.446,37.6224,26.1189,-100.502,45.8,-1.5273,0.6068,1,G,38.6064,-19.668,-28.9268,-16.3355,34.9799,-0.4515,-2.1679,-1,90.7488
165617,79848134,G,92.0348,39.3377,43.5572,-70.8922,58.6914,-1.021,0.8363,1,G,48.8941,-42.1179,17.7956,-17.3212,45.7231,-0.3703,2.7418,-1,91.1452
165617,79997894,G,88.9287,-11.6691,34.4215,81.1621,36.3456,1.5433,1.8976,1,G,37.4614,15.6847,-33.5463,5.6553,37.0319,0.1521,-1.1334,-1,91.7621
165617,79973412,G,73.3492,11.2009,32.9087,64.5883,34.7627,1.3783,1.2427,-1,G,54.7471,26.3028,-45.0577,16.5889,52.1732,0.3128,-1.0424,1,90.9109
165617,80814088,G,143.802,17.1354,79.8937,-118.332,81.7106,-1.1657,1.3595,1,G,25.6724,22.1159,-1.4971,12.9502,22.1665,0.5552,-0.0676,-1,99.6476
165617,80818144,G,64.1704,14.4233,-31.1474,54.2184,34.3248,1.2381,-1.1371,-1,G,45.7392,-14.1825,42.8576,7.3583,45.1433,0.1623,1.8904,1,90.2842
165617,81817491,G,83.6237,21.2357,-10.5074,-80.197,23.693,-1.9336,-0.4595,-1,G,29.9915,-18.7711,20.2394,11.7258,27.3545,0.413,2.3186,1,90.1073
165617,81858428,G,53.6415,-39.266,-7.6006,35.7465,39.9948,0.8042,-2.9504,1,G,52.4013,41.8933,7.8036,30.495,42.6139,0.6654,0.1842,-1,82.7659
165617,81017783,G,74.4522,35.6481,46.9172,45.5094,58.9238,0.7109,0.921,1,G,66.7788,-50.8257,17.0568,39.8147,53.6115,0.6873,2.8178,-1,91.3398
165617,81105567,G,124.671,-33.6592,-36.3869,114.394,49.5676,1.5734,-2.3173,1,G,64.7214,32.8339,20.8634,51.7253,38.9017,1.0964,0.5661,-1,89.6233
165617,83356555,G,87.0095,47.5501,-12.1126,-71.8534,49.0686,-1.1748,-0.2494,1,G,35.6287,-34.199,-6.8293,-7.2926,34.8742,-0.2076,-2.9445,-1,90.7689
165617,82790330,G,109.572,14.7906,14.9655,107.533,21.0411,2.3339,0.7913,-1,G,29.9938,-27.0838,-12.8749,-0.5679,29.842,-0.0189,-2.6978,1,88.7788
165617,83438756,G,84.2546,9.3052,35.1076,76.0243,36.3198,1.4846,1.3117,1,G,31.2949,-17.2593,-25.4072,-5.9958,30.715,-0.194,-2.1675,-1,91.0513
165617,81959107,G,56.262,-35.7615,-9.4033,42.4039,36.9771,0.9814,-2.8845,-1,G,143.56,26.1679,4.8171,141.072,26.6076,2.37,0.182,1,78.4352
165617,82529512,G,125.75,14.6938,38.8413,-118.695,41.5277,-1.7726,1.2091,1,G,49.8999,-15.0193,-36.5012,-30.5298,39.4704,-0.7118,-1.9612,-1,92.6242
165617,82861696,G,61.9876,32.0563,26.4793,-45.9749,41.5783,-0.9542,0.6904,-1,G,31.8319,-3.1414,-22.5197,22.2768,22.7378,0.867,-1.7094,1,85.9579
165617,83069616,G,101.771,36.1042,-25.717,91.6098,44.3269,1.4731,-0.6189,-1,G,88.5117,-40.0878,27.665,73.9048,48.7071,1.2043,2.5375,1,93.7687
165617,82592490,G,133.483,24.7472,36.3725,126.025,43.993,1.7748,0.9734,1,G,35.7172,-16.2236,-27.6504,15.7466,32.0586,0.4733,-2.1014,-1,91.5467
165617,84766319,G,157.8,56.095,-18.9425,146.272,59.2069,1.6362,-0.3257,-1,G,23.7457,6.5852,-20.8607,-9.2366,21.8754,-0.4106,-1.265,1,93.0978
165617,83730922,G,155.734,29.6721,54.9776,-142.654,62.4738,-1.5636,1.0759,1,G,88.3111,-52.2175,26.0809,-66.2719,58.3685,-0.974,2.6784,-1,93.9644
165617,84304930,G,32.8509,12.7719,-30.0079,3.9468,32.6128,0.1207,-1.1684,1,G,33.263,-3.662,32.5759,-5.6407,32.781,-0.1712,1.6827,-1,65.4109
165617,84489925,G,66.5786,40.4021,-31.7174,42.3601,51.3646,0.7518,-0.6656,-1,G,44.0846,12.8463,38.362,-17.5151,40.4557,-0.4204,1.2477,1,93.539
165617,84881310,G,56.0437,31.8533,-1.4678,46.0879,31.8871,1.1641,-0.046,1,G,35.1217,-34.3923,-5.5095,-4.5097,34.8308,-0.1291,-2.9827,-1,80.7914
165617,84080976,G,101.479,30.7929,10.8849,-96.0795,32.6601,-1.7999,0.3398,-1,G,42.3716,-31.5181,-23.7498,-15.4238,39.4645,-0.3815,-2.4958,1,89.9663
165617,83748650,G,47.9062,-35.8909,-23.4542,21.3713,42.8749,0.4798,-2.5628,-1,G,43.8756,31.3954,22.6285,-20.6721,38.7004,-0.5116,0.6245,1,91.6652
165617,83876138,G,111.61,-14.6614,-25.1973,-107.736,29.1524,-2.0181,-2.0978,-1,G,373.359,114.537,-32.7468,-353.844,119.126,-1.809,-0.2785,1,93.8422
165617,85319780,G,98.915,-30.9837,-18.4604,-92.1053,36.0663,-1.667,-2.6043,1,G,28.1684,25.9906,10.014,4.2023,27.853,0.1503,0.3678,-1,91.2523
165617,86156442,G,31.9914,1.3537,-31.9625,-0.0926,31.9911,-0.0029,-1.5285,1,G,47.7318,-5.9056,44.2834,-16.8054,44.6754,-0.3678,1.7034,-1,76.7967
165617,86514419,G,104.557,-18.7443,56.7065,85.8206,59.7241,1.1593,1.89,-1,G,37.0209,3.1925,-30.4864,20.7586,30.6531,0.6339,-1.4665,1,88.067
165617,86959904,G,42.3807,-29.6116,-30.121,3.4625,42.2389,0.0819,-2.3477,-1,G,55.2311,17.0137,51.9457,7.9149,54.6609,0.1443,1.2543,1,93.6141
165617,86734124,G,78.54,44.0148,9.9115,64.2882,45.117,1.1524,0.2215,1,G,46.7781,-40.1149,-7.9332,22.7166,40.8918,0.5303,-2.9463,-1,90.087
165617,87266364,G,83.3365,-25.7804,31.5417,72.7011,40.7371,1.343,2.256,-1,G,62.819,30.0231,-36.254,41.599,47.0716,0.7967,-0.8791,1,90.8664
165617,87430095,G,46.7444,8.1994,-39.0599,-24.3335,39.9112,-0.5771,-1.3639,1,G,67.1403,-13.0492,57.8112,-31.5497,59.2657,-0.51,1.7928,-1,97.3224
165617,86752681,G,205.148,29.3978,29.8144,200.83,41.8704,2.2717,0.7924,-1,G,72.1061,-20.9475,-36.9201,58.2871,42.4487,1.1223,-2.0869,1,98.0124
165617,87200730,G,82.3761,-35.2771,-25.9244,-69.78,43.7784,-1.2458,-2.5078,1,G,66.7332,-23.6147,56.87,-25.7188,61.578,-0.4064,1.9644,-1,93.2077
165617,88746292,G,70.7453,22.056,-16.3857,-65.1915,27.4765,-1.5989,-0.6389,1,G,37.4889,-31.2051,20.574,2.8917,37.3771,0.0773,2.5587,-1,87.9326
165617,88312602,G,82.6178,-23.71,-8.2374,78.7125,25.1002,1.8606,-2.8072,1,G,28.9714,23.2071,10.0481,-14.135,25.289,-0.5333,0.4086,-1,90.9854
165617,88540506,G,185.942,19.7221,38.082,180.928,42.8859,2.1465,1.0929,-1,G,52.0899,-10.7279,-33.0558,38.8017,34.753,0.9614,-1.8846,1,90.948
165617,87823648,G,67.4748,29.0322,22.2302,-56.708,36.5657,-1.2226,0.6535,-1,G,38.3339,-32.0768,-20.658,3.7153,38.1533,0.0972,-2.5694,1,91.5179
165617,89046271,G,41.9167,8.0519,-19.7415,-36.0893,21.3204,-1.2971,-1.1835,-1,G,46.1123,1.7145,31.7931,33.3556,31.8393,0.9147,1.5169,1,86.6084
165617,88187556,G,83.13,-27.5323,24.049,74.6606,36.5565,1.4624,2.4236,-1,G,31.8669,23.4319,-20.7388,-6.0282,31.2914,-0.1915,-0.7245,1,92.1201
165617,88552415,G,149.698,36.6075,-14.2443,-144.453,39.2811,-2.0133,-0.3711,1,G,284.679,-48.7065,16.5838,-279.99,51.4524,-2.3956,2.8134,-1,91.5405
165617,89033346,G,114.791,-21.3415,28.0916,109.236,35.2789,1.8485,2.2205,-1,G,38.8273,31.0368,-18.1125,14.7037,35.9353,0.3985,-0.5283,1,89.6889
165617,90042419,G,53.4475,31.8002,-15.691,39.9895,35.4607,0.9689,-0.4584,1,G,40.1756,-28.3672,24.3175,-14.7658,37.3636,-0.3856,2.4329,-1,89.6819
165617,89580278,G,63.6253,-12.617,25.8132,-56.7684,28.7317,-1.4328,2.0254,-1,G,33.2037,15.8977,-20.6576,20.567,26.0667,0.7241,-0.9149,1,89.5989
165617,90802483,G,146.854,41.5511,-6.9289,140.682,42.1248,1.9207,-0.1652,-1,G,43.1718,-34.3866,-0.8342,26.0895,34.3967,0.6999,-3.1173,1,90.4726
165617,89814942,G,52.2126,39.9985,-27.6028,-19.0878,48.5983,-0.3833,-0.604,1,G,47.7883,-35.2124,26.6607,-18.2484,44.1668,-0.4022,2.4935,-1,92.6412
165617,90816981,G,55.0577,11.647,-32.0153,43.2517,34.068,1.0598,-1.2219,-1,G,38.1516,-21.3119,22.2775,-22.4734,30.8299,-0.6762,2.334,1,89.8221
165617,89724685,G,47.5442,34.2968,-24.0077,-22.5344,41.8645,-0.5152,-0.6107,1,G,43.6044,-21.5134,29.6692,23.6273,36.6481,0.6068,2.1982,-1,90.0633
165617,89987026,G,84.6372,21.3471,32.2304,75.2924,38.6587,1.42,0.9858,-1,G,35.6813,-31.8811,-15.9395,1.633,35.6437,0.0458,-2.678,1,90.458
165617,91429092,G,98.449,30.0517,-43.2176,-83.1945,52.639,-1.2386,-0.9632,-1,G,61.4196,17.6254,45.1848,-37.6834,48.5007,-0.7146,1.1989,1,93.1103
165617,91419180,G,76.1609,-31.3468,-22.2308,65.7544,38.4295,1.3064,-2.5247,1,G,66.6895,39.2487,21.2289,49.5616,44.6221,0.9575,0.4958,-1,83.9346
165617,91196287,G,59.4457,-45.0377,-5.4394,-38.4161,45.365,-0.7688,-3.0214,1,G,67.8474,50.0389,7.2092,-45.2481,50.5556,-0.8052,0.1431,-1,95.7898
165617,91763863,G,89.3904,-17.0695,-43.6279,-76.1306,46.8483,-1.2622,-1.9437,-1,G,56.0355,39.6779,23.9717,-31.4799,46.357,-0.6354,0.5435,1,93.119
165617,92737422,G,44.2433,7.1808,24.3507,-36.2345,25.3874,-1.1537,1.284,-1,G,39.7834,-8.3835,-24.9755,29.8102,26.345,0.9714,-1.8946,1,83.7697
165617,92729755,G,67.4631,1.7525,-46.7229,48.6329,46.7558,0.9095,-1.5333,1,G,37.4903,-6.7239,36.8683,-1.0154,37.4764,-0.0271,1.7512,-1,92.8761
165617,93156819,G,78.3971,9.7262,33.6928,-70.1163,35.0685,-1.4434,1.2898,-1,G,27.1376,-10.3714,-23.4256,8.9506,25.6188,0.3426,-1.9876,1,85.3845
165617,93760539,G,58.6002,-2.9127,38.2954,44.2601,38.406,0.9852,1.6467,-1,G,40.008,1.6501,-39.9131,2.2015,39.9472,0.0551,-1.5295,1,86.9522
165617,93768230,G,34.6128,-33.0478,0.8487,-10.2545,33.0587,-0.3054,3.1159,1,G,73.87,29.142,-54.4926,40.473,61.7956,0.6154,-1.0797,-1,89.2324
165617,93050505,G,69.0235,-23.4765,-40.1425,51.0065,46.5034,0.9482,-2.1,1,G,77.1648,24.7953,34.9474,64.1737,42.8501,1.1934,0.9537,-1,89.8655
165617,93671923,G,87.6415,-33.3298,-27.7295,76.1658,43.3567,1.3292,-2.4477,1,G,26.9648,21.8266,3.1586,-15.5148,22.054,-0.6555,0.1437,-1,93.381
165617,92940453,G,59.0465,-40.3932,4.8288,-42.7966,40.6808,-0.9177,3.0226,-1,G,42.7115,42.7096,-0.2376,0.3024,42.7103,0.0071,-0.0056,1,92.3173
165617,93600173,G,76.5576,-30.2663,-28.8308,64.1388,41.8003,1.2137,-2.3805,1,G,43.2568,28.8597,29.6392,12.6401,41.3687,0.301,0.7987,-1,91.9666
165617,92765609,G,38.0223,-27.8897,-20.0063,-16.3582,34.3233,-0.4602,-2.5193,1,G,36.7905,15.0546,21.0589,-26.1422,25.8867,-0.8883,0.9502,-1,60.2065
165617,93253617,G,57.6721,11.0983,33.7261,45.4471,35.5052,1.0662,1.2529,1,G,41.6599,-5.1979,-41.1846,3.5143,41.5113,0.0846,-1.6963,-1,85.9022
165617,94738065,G,69.7224,-24.7545,-9.4601,64.4897,26.5006,1.6222,-2.7766,1,G,34.8353,30.2146,17.2134,-2.0648,34.7739,-0.0593,0.5178,-1,83.3398
165617,94656901,G,75.0614,-9.4546,23.6976,70.592,25.514,1.742,1.9504,-1,G,31.1227,12.4389,-20.7193,-19.6112,24.1664,-0.7416,-1.0301,1,93.0497
165617,94715502,G,164.847,19.8746,-36.4768,159.527,41.5398,2.0552,-1.0719,-1,G,233.288,38.4946,60.0765,222.109,71.3514,1.8536,1.0009,1,94.348
165617,94718648,G,210.477,46.992,-15.5481,204.574,49.4974,2.1265,-0.3195,1,G,53.3388,-28.8953,14.4785,42.4318,32.3197,1.0863,2.6771,-1,90.8749
165617,94638567,G,62.5205,-30.1594,-39.1756,38.2685,49.4401,0.7123,-2.2269,-1,G,47.0609,9.73,40.9543,21.0424,42.0943,0.4811,1.3375,1,89.8318
165617,95149152,G,94.7706,-6.7779,-42.6041,84.3825,43.1399,1.4238,-1.7286,-1,G,42.2604,7.8435,37.7813,17.2334,38.5868,0.433,1.3661,1,91.8004
165617,96566514,G,81.9153,-31.2405,-10.3149,-75.0182,32.8993,-1.5624,-2.8227,1,G,34.3727,24.6016,23.1866,-6.2142,33.8062,-0.1828,0.7558,-1,81.9417
165617,96056910,G,259.448,-7.5835,92.6842,-242.21,92.9939,-1.6854,1.6524,-1,G,100.646,26.0912,-13.4419,-96.271,29.3503,-1.9035,-0.4757,1,92.0685
165617,96232427,G,84.4482,20.8941,15.5044,80.3401,26.0183,1.8459,0.6384,-1,G,27.8869,-23.1594,-4.234,-14.946,23.5432,-0.5985,-2.9608,1,90.6125
165617,95850788,G,62.0826,26.5448,-28.146,48.5531,38.6888,1.0507,-0.8147,1,G,44.5273,-24.7759,36.9283,-2.2637,44.4696,-0.0509,2.1617,-1,95.6174
165617,96617300,G,109.621,-36.3122,8.6211,-103.072,37.3215,-1.7403,2.9085,1,G,152.213,54.0388,-6.0144,-142.171,54.3724,-1.689,-0.1108,-1,89.9563
165617,96698180,G,42.9076,-1.8228,-39.2754,17.1805,39.3177,0.4241,-1.6172,-1,G,63.1531,-0.8427,49.086,39.726,49.0932,0.7398,1.588,1,88.9222
165617,96045076,G,101.326,17.0841,28.4788,-95.7286,33.2101,-1.7806,1.0305,-1,G,172.98,62.9934,-54.8835,-151.465,83.5486,-1.3567,-0.7167,1,83.8404
165617,96323396,G,131.585,0.7551,30.1995,-128.071,30.209,-2.1512,1.5458,-1,G,28.9901,-2.3849,-27.7163,-8.1566,27.8187,-0.2892,-1.6566,1,84.9574
165617,96059264,G,57.5581,-34.5716,-25.7306,-38.1532,43.0959,-0.7979,-2.5018,-1,G,54.7994,35.659,28.6026,-30.2207,45.7129,-0.6205,0.676,1,89.1055
165617,96321008,G,63.2082,-3.4063,-33.244,-53.6516,33.4181,-1.2519,-1.6729,-1,G,42.7221,-11.4901,41.0816,2.333,42.6582,0.0547,1.8435,1,91.1279
165617,95440807,G,61.5223,-10.2093,-34.7841,-49.7073,36.2514,-1.1211,-1.8563,-1,G,43.624,-8.4647,42.7675,1.527,43.5972,0.035,1.7662,1,91.2248
165617,96436455,G,180.472,-6.4664,34.6019,-177.006,35.201,-2.318,1.7555,-1,G,34.6387,12.3097,-26.727,-18.2747,29.4255,-0.5868,-1.1392,1,89.6771
165617,96554567,G,143.199,-2.3684,51.1531,133.73,51.2079,1.6879,1.6171,-1,G,68.3214,-0.2701,-37.3768,57.19,37.3778,1.2113,-1.578,1,89.9649
165617,96836865,G,40.6789,14.796,25.6371,27.903,29.6004,0.8402,1.0474,1,G,46.3431,-8.8739,-30.9942,-33.2909,32.2395,-0.9042,-1.8497,-1,86.4871
165617,98345399,G,39.0351,31.2836,15.5747,17.3924,34.9462,0.4791,0.4619,1,G,53.6125,-36.2296,-12.3257,-37.547,38.2689,-0.868,-2.8137,-1,90.235
165617,98368497,G,121.551,-40.6044,27.8042,-111.143,49.2117,-1.5536,2.5412,1,G,125.349,37.4768,-26.417,-116.662,45.8516,-1.6636,-0.614,-1,95.1456
165617,97423613,G,67.7093,11.2454,44.5428,-49.7396,45.9404,-0.9387,1.3235,-1,G,49.0263,-8.5537,-43.7583,-20.3867,44.5865,-0.4426,-1.7638,1,93.2827
165617,98160843,G,180.028,-28.2789,-33.0508,-174.694,43.4977,-2.0986,-2.2785,-1,G,132.142,32.7231,31.4041,-124.115,45.3543,-1.7317,0.7648,1,90.227
165617,97535456,G,147.133,3.8962,-32.588,-143.425,32.8201,-2.1808,-1.4518,-1,G,39.8385,-3.8617,33.688,-20.9118,33.9086,-0.5831,1.6849,1,89.1644
165617,97682592,G,69.371,37.9291,-4.1448,-57.9355,38.1549,-1.2049,-0.1088,-1,G,40.0887,-38.9089,4.8606,-8.3406,39.2113,-0.2111,3.0173,1,87.1058
165617,98786378,G,102.131,9.9878,-44.0629,91.5934,45.1807,1.4558,-1.3479,1,G,103.743,-5.416,44.5014,93.5573,44.8297,1.4819,1.6919,-1,89.9011
165617,99100282,G,43.9622,-21.155,-5.3124,-38.1694,21.8118,-1.3259,-2.8956,-1,G,52.3655,34.4492,-10.099,38.1234,35.8989,0.9245,-0.2852,1,94.1529
165617,98915571,G,46.812,16.5344,-35.3717,25.8226,39.0454,0.6207,-1.1335,1,G,41.9739,-10.5357,30.9466,-26.3269,32.6909,-0.7368,1.8989,-1,88.471
165617,99088195,G,70.8647,48.8055,26.6701,-43.9149,55.6172,-0.7245,0.5001,-1,G,62.253,1.632,-43.9619,-44.0467,43.9922,-0.8822,-1.5337,1,84.4993
165617,98835374,G,85.1839,16.2593,-45.0595,70.4383,47.9033,1.1783,-1.2245,-1,G,50.3292,-20.4298,37.0537,27.2518,42.3126,0.6062,2.0747,1,93.4823
165617,98981261,G,28.5861,-25.2358,-5.7121,12.1524,25.8742,0.4539,-2.919,1,G,127.313,104.859,39.7612,60.2676,112.145,0.5144,0.3624,-1,107.52
165617,99738655,G,41.2771,-39.5353,-5.6988,10.4053,39.9439,0.2576,-2.9984,-1,G,63.6192,51.8003,2.569,36.8445,51.864,0.6612,0.0496,1,92.7926
165617,99262600,G,49.2395,-21.4767,19.1408,39.9613,28.7683,1.1316,2.4136,1,G,47.1669,27.8392,-20.31,-32.2053,34.4604,-0.8343,-0.6303,-1,95.8759
165617,99919088,G,124.291,3.9641,-25.857,-121.507,26.1591,-2.2403,-1.4187,1,G,25.6722,0.1125,25.3682,3.9364,25.3684,0.1546,1.5664,-1,93.0016
165617,100343842,G,58.388,39.2935,4.3341,-42.9696,39.5318,-0.9415,0.1099,1,G,49.244,-47.1251,-4.2093,-13.6554,47.3127,-0.2848,-3.0525,-1,91.1971
165617,100192742,G,110.558,2.6253,-37.524,103.962,37.6157,1.741,-1.501,1,G,74.6865,3.0341,47.7347,57.3608,47.831,1.0155,1.5073,-1,90.3004
165617,100684230,G,75.5279,10.7079,-36.0903,-65.4774,37.6453,-1.3206,-1.2824,1,G,84.5499,-24.7908,42.4588,-68.7847,49.1664,-1.1374,2.0993,-1,85.7887
165617,101079775,G,61.7008,-53.7977,-14.3875,26.5667,55.6883,0.4606,-2.8803,1,G,49.2894,30.8302,24.4498,29.684,39.3484,0.6967,0.6705,-1,92.336
165617,100482497,G,51.3793,21.1543,-39.616,24.9578,44.9102,0.5305,-1.0803,1,G,39.8661,-14.5537,36.0949,-8.6397,38.9185,-0.2202,1.9541,-1,89.4622
165617,100560809,G,134.312,-22.776,24.5124,130.078,33.4605,2.0671,2.3195,-1,G,32.701,22.8139,-21.678,8.8844,31.4708,0.2787,-0.7599,1,92.6011
165617,102334642,G,107.342,-29.1768,15.4564,102.137,33.0179,1.8476,2.6544,1,G,67.4997,50.6109,2.1893,44.6088,50.6583,0.7944,0.0432,-1,90.9081
165617,101897006,G,67.5822,33.4183,14.5104,-56.9211,36.4326,-1.2289,0.4096,1,G,52.3407,-44.7236,1.4796,-27.1504,44.7481,-0.5746,3.1085,-1,83.2465
165617,101644357,G,58.8886,0.2628,-49.3646,32.1081,49.3653,0.6116,-1.5655,-1,G,38.4359,-5.6217,38.0162,-0.6873,38.4296,-0.0179,1.7176,1,91.254
165617,102646252,G,84.4455,41.3471,21.2684,70.4919,46.4965,1.2036,0.4751,-1,G,57.1726,-39.0688,-16.2575,38.445,42.3164,0.8152,-2.7473,1,90.3224
165617,104110755,G,61.7658,42.1292,6.032,44.7633,42.5589,0.9175,0.1422,-1,G,52.4538,-38.2625,-25.1338,25.6059,45.7791,0.5336,-2.5604,1,87.8321
165617,104292105,G,209.23,3.3853,-54.9538,-201.856,55.0579,-2.0104,-1.5093,1,G,121.677,-45.8945,15.9981,-111.548,48.603,-1.5683,2.8062,-1,89.1775
165617,103550320,G,70.743,-16.7598,36.9192,-57.9711,40.5453,-1.1552,1.9969,1,G,36.3341,13.0952,-33.8914,0.1951,36.3334,0.0054,-1.2021,-1,90.0269
165617,103081484,G,63.7207,32.7042,2.3658,-54.6365,32.7896,-1.2836,0.0722,-1,G,41.4862,-35.6909,19.7126,7.6599,40.7728,0.1868,2.637,1,91.4621
165617,104554775,G,74.1716,28.6268,-37.6472,57.1367,47.2949,1.0212,-0.9207,1,G,70.5689,-30.742,32.8288,54.3798,44.9756,1.0218,2.3234,-1,92.1205
165617,103393052,G,146.527,45.3988,-9.5774,-138.987,46.398,-1.817,-0.2079,-1,G,77.1316,-39.0002,5.7946,-66.2924,39.4283,-1.2913,2.9941,1,88.4777
165617,104396825,G,175.098,-24.5877,-36.9354,-169.382,44.3709,-2.0495,-2.1581,1,G,161.328,28.8665,29.8822,-155.886,41.5478,-2.0327,0.8027,-1,85.525
165617,105526787,G,95.6533,-48.9211,-2.5718,-82.1563,48.9887,-1.2891,-3.0891,-1,G,84.0801,42.8228,-8.9456,-71.8028,43.7472,-1.2707,-0.2059,1,91.8198
165617,105598819,G,68.5976,21.0342,-35.3256,54.9116,41.1137,1.1,-1.0337,1,G,38.2074,-16.8753,34.2785,0.0688,38.2072,0.0018,2.0283,-1,91.4663
165617,105718078,G,222.271,-35.2816,28.9194,217.539,45.6194,2.266,2.455,1,G,137.851,31.3065,-33.7312,129.942,46.0205,1.7611,-0.8227,-1,94.3694
165617,105963293,G,81.8922,-32.4382,-20.5172,-72.3404,38.3822,-1.3909,-2.5776,1,G,44.6033,38.1228,18.8945,-13.3828,42.5482,-0.3096,0.4601,-1,92.8317
165617,104615069,G,55.4892,-19.8644,-51.3131,-7.1704,55.0239,-0.1299,-1.9402,1,G,38.0724,28.9648,20.5083,13.7822,35.4901,0.3792,0.6161,-1,87.6259
165617,105963981,G,57.5697,23.7498,-0.033,-52.4425,23.7498,-1.533,-0.0014,1,G,37.2704,-22.8035,-0.347,29.478,22.8061,1.0739,-3.1264,-1,92.0122
165617,104581588,G,58.4942,13.0964,-25.8935,50.7895,29.017,1.3261,-1.1025,1,G,46.1485,26.4808,32.3086,-19.6113,41.7741,-0.4537,0.8842,-1,91.4905
165617,106429934,G,187.165,16.4126,32.3253,183.621,36.2532,2.3251,1.101,1,G,80.7683,-21.7821,-37.7732,67.987,43.6037,1.2272,-2.0939,-1,91.7797
165617,106969475,G,37.3517,-1.2223,-34.6802,-13.8175,34.7018,-0.3883,-1.606,-1,G,56.3948,4.435,55.5353,8.7479,55.7121,0.1564,1.4911,1,91.2001
